year,plot,stake,species,abundance
1997,5,11,Pani hirt,2
1997,5,17,Pani hirt,1
1997,5,17,Pani hirt,1
1997,5,51,Pani hirt,1
1997,5,51,Pani hirt,1
1997,5,55,Pani hirt,1
1997,5,55,Pani hirt,1
1997,5,57,Pani hirt,2
1997,5,57,Pani hirt,2
1997,5,71,Pani hirt,1
1997,5,71,Pani hirt,1
1997,6,15,Pani hirt,4
1997,6,15,Pani hirt,4
1997,6,31,Pani hirt,1
1997,6,31,Pani hirt,1
1997,6,53,Pani hirt,1
1997,6,53,Pani hirt,1
1997,6,57,Pani hirt,5
1997,6,57,Pani hirt,5
1997,8,15,Pani hirt,1
1997,8,15,Pani hirt,1
1997,9,33,Pani hirt,5
1997,9,33,Pani hirt,5
1997,9,75,Pani hirt,1
1997,9,75,Pani hirt,1
1997,10,15,Pani hirt,4
1997,10,15,Pani hirt,4
1997,11,15,Pani hirt,1
1997,11,15,Pani hirt,1
1997,11,37,Pani hirt,2
1997,11,37,Pani hirt,2
1997,12,75,Pani hirt,1
1997,12,75,Pani hirt,1
1997,13,17,Pani hirt,1
1997,13,17,Pani hirt,1
1997,13,51,Pani hirt,1
1997,13,51,Pani hirt,1
1997,14,17,Pani hirt,4
1997,14,17,Pani hirt,4
1997,14,75,Pani hirt,1
1997,14,75,Pani hirt,1
1997,15,37,Pani hirt,1
1997,15,37,Pani hirt,1
1997,15,71,Pani hirt,7
1997,15,71,Pani hirt,7
1997,15,73,Pani hirt,1
1997,15,73,Pani hirt,1
1997,15,75,Pani hirt,1
1997,15,75,Pani hirt,1
1997,15,77,Pani hirt,7
1997,15,77,Pani hirt,7
1997,16,33,Pani hirt,1
1997,16,33,Pani hirt,1
1997,16,51,Pani hirt,2
1997,16,51,Pani hirt,2
1997,18,37,Pani hirt,1
1997,18,37,Pani hirt,1
1997,18,51,Pani hirt,2
1997,18,51,Pani hirt,2
1997,18,73,Pani hirt,1
1997,18,73,Pani hirt,1
1997,18,77,Pani hirt,3
1997,18,77,Pani hirt,3
1997,19,15,Pani hirt,1
1997,19,15,Pani hirt,1
1997,19,17,Pani hirt,3
1997,19,17,Pani hirt,3
1997,19,35,Pani hirt,5
1997,19,35,Pani hirt,5
1997,19,77,Pani hirt,1
1997,19,77,Pani hirt,1
1997,20,13,Pani hirt,1
1997,20,13,Pani hirt,1
1997,20,15,Pani hirt,1
1997,20,15,Pani hirt,1
1997,20,75,Pani hirt,1
1997,20,75,Pani hirt,1
1997,21,11,Pani hirt,2
1997,21,11,Pani hirt,2
1997,21,77,Pani hirt,1
1997,21,77,Pani hirt,1
1997,22,11,Pani hirt,1
1997,22,11,Pani hirt,1
1997,22,13,Pani hirt,2
1997,22,13,Pani hirt,2
1997,22,17,Pani hirt,3
1997,22,17,Pani hirt,3
1997,22,35,Pani hirt,1
1997,22,35,Pani hirt,1
1997,22,51,Pani hirt,3
1997,22,51,Pani hirt,3
1997,22,71,Pani hirt,2
1997,22,71,Pani hirt,2
1997,22,75,Pani hirt,1
1997,22,75,Pani hirt,1
1997,22,77,Pani hirt,8
1997,22,77,Pani hirt,8
1997,23,37,Pani hirt,4
1997,23,37,Pani hirt,4
1997,23,51,Pani hirt,1
1997,23,51,Pani hirt,1
1997,23,57,Pani hirt,5
1997,23,57,Pani hirt,5
1997,23,71,Pani hirt,1
1997,23,71,Pani hirt,1
1997,24,17,Pani hirt,1
1997,24,17,Pani hirt,1
1997,1,35,Pect papp,1
1997,1,53,Pect papp,1
1997,1,75,Pect papp,1
1997,3,55,Pect papp,4
1997,3,57,Pect papp,1
1997,3,73,Pect papp,3
1997,5,17,Pect papp,2
1997,6,11,Pect papp,1
1997,6,31,Pect papp,4
1997,8,15,Pect papp,1
1997,8,33,Pect papp,2
1997,8,35,Pect papp,1
1997,8,51,Pect papp,1
1997,8,53,Pect papp,3
1997,8,55,Pect papp,1
1997,8,71,Pect papp,9
1997,8,77,Pect papp,5
1997,9,55,Pect papp,1
1997,9,73,Pect papp,1
1997,9,75,Pect papp,1
1997,10,31,Pect papp,2
1997,10,51,Pect papp,2
1997,10,73,Pect papp,1
1997,11,15,Pect papp,5
1997,12,13,Pect papp,6
1997,12,31,Pect papp,3
1997,12,33,Pect papp,1
1997,12,37,Pect papp,2
1997,12,57,Pect papp,1
1997,12,75,Pect papp,1
1997,13,15,Pect papp,1
1997,15,57,Pect papp,1
1997,15,71,Pect papp,7
1997,16,71,Pect papp,12
1997,1,11,Tide lanu,1
1997,1,31,Tide lanu,1
1997,1,37,Tide lanu,1
1997,1,53,Tide lanu,1
1997,1,75,Tide lanu,1
1997,2,11,Tide lanu,1
1997,3,75,Tide lanu,1
1997,4,33,Tide lanu,3
1997,4,35,Tide lanu,4
1997,4,53,Tide lanu,5
1997,4,55,Tide lanu,1
1997,4,71,Tide lanu,11
1997,5,11,Tide lanu,9
1997,5,15,Tide lanu,1
1997,6,15,Tide lanu,8
1997,6,17,Tide lanu,4
1997,6,31,Tide lanu,5
1997,6,33,Tide lanu,14
1997,6,35,Tide lanu,1
1997,6,37,Tide lanu,1
1997,6,53,Tide lanu,1
1997,6,57,Tide lanu,6
1997,7,33,Tide lanu,1
1997,7,35,Tide lanu,1
1997,7,37,Tide lanu,4
1997,8,15,Tide lanu,1
1997,8,51,Tide lanu,15
1997,8,77,Tide lanu,2
1997,9,13,Tide lanu,11
1997,9,17,Tide lanu,1
1997,9,53,Tide lanu,1
1997,10,33,Tide lanu,3
1997,10,35,Tide lanu,1
1997,10,37,Tide lanu,1
1997,10,51,Tide lanu,4
1997,10,53,Tide lanu,24
1997,10,71,Tide lanu,1
1997,11,13,Tide lanu,1
1997,11,15,Tide lanu,2
1997,11,51,Tide lanu,1
1997,11,53,Tide lanu,1
1997,12,17,Tide lanu,2
1997,13,75,Tide lanu,1
1997,13,77,Tide lanu,10
1997,14,11,Tide lanu,2
1997,14,15,Tide lanu,3
1997,14,55,Tide lanu,3
1997,15,11,Tide lanu,1
1997,15,13,Tide lanu,1
1997,15,31,Tide lanu,3
1997,15,37,Tide lanu,1
1997,16,17,Tide lanu,2
1997,16,31,Tide lanu,1
1997,16,35,Tide lanu,4
1997,16,53,Tide lanu,1
1997,16,71,Tide lanu,1
1997,16,73,Tide lanu,2
1997,16,77,Tide lanu,9
1997,17,11,Tide lanu,2
1997,17,33,Tide lanu,2
1997,17,35,Tide lanu,1
1997,17,73,Tide lanu,1
1997,18,15,Tide lanu,1
1997,18,55,Tide lanu,1
1997,19,13,Tide lanu,2
1997,20,15,Tide lanu,1
1997,20,35,Tide lanu,3
1997,20,75,Tide lanu,6
1997,21,13,Tide lanu,4
1997,21,17,Tide lanu,12
1997,21,73,Tide lanu,2
1997,21,75,Tide lanu,1
1997,21,77,Tide lanu,2
1997,22,11,Tide lanu,12
1997,22,55,Tide lanu,5
1997,22,73,Tide lanu,1
1997,23,31,Tide lanu,1
1997,23,51,Tide lanu,1
1997,23,77,Tide lanu,2
1997,24,11,Tide lanu,12
1997,16,73,Tria port,2
1998,2,37,Amar palm,1
1998,2,73,Amar palm,1
1998,12,15,Amar palm,1
1998,12,77,Amar palm,2
1998,2,73,Ambr arte,2
1998,2,73,Ambr arte,2
1998,9,15,Ambr arte,2
1998,9,15,Ambr arte,2
1998,12,11,Ambr arte,1
1998,12,11,Ambr arte,1
1998,12,75,Ambr arte,1
1998,12,75,Ambr arte,1
1998,1,11,Aris adsc,2
1998,1,53,Aris adsc,2
1998,1,71,Aris adsc,2
1998,2,31,Aris adsc,1
1998,5,11,Aris adsc,1
1998,5,33,Aris adsc,1
1998,6,33,Aris adsc,2
1998,9,13,Aris adsc,5
1998,10,55,Aris adsc,3
1998,10,75,Aris adsc,1
1998,16,11,Aris adsc,1
1998,16,17,Aris adsc,1
1998,16,35,Aris adsc,2
1998,16,73,Aris adsc,1
1998,18,51,Aris adsc,1
1998,19,13,Aris adsc,1
1998,19,15,Aris adsc,7
1998,19,31,Aris adsc,1
1998,20,57,Aris adsc,1
1998,21,13,Aris adsc,1
1998,21,31,Aris adsc,1
1998,21,77,Aris adsc,1
1998,22,37,Aris adsc,1
1998,22,75,Aris adsc,1
1998,23,15,Aris adsc,1
1998,23,17,Aris adsc,1
1998,23,37,Aris adsc,1
1998,23,55,Aris adsc,3
1998,23,73,Aris adsc,1
1998,24,11,Aris adsc,1
1998,23,57,Atri wrig,2
1998,1,11,Boer inte,2
1998,1,13,Boer inte,3
1998,1,15,Boer inte,9
1998,1,17,Boer inte,1
1998,1,31,Boer inte,1
1998,1,73,Boer inte,3
1998,2,13,Boer inte,1
1998,2,17,Boer inte,4
1998,2,33,Boer inte,3
1998,2,35,Boer inte,6
1998,2,73,Boer inte,4
1998,3,11,Boer inte,4
1998,3,35,Boer inte,2
1998,3,37,Boer inte,3
1998,3,71,Boer inte,1
1998,3,75,Boer inte,2
1998,4,11,Boer inte,1
1998,4,37,Boer inte,2
1998,6,35,Boer inte,1
1998,7,73,Boer inte,5
1998,8,57,Boer inte,3
1998,8,71,Boer inte,3
1998,8,73,Boer inte,1
1998,10,31,Boer inte,1
1998,10,33,Boer inte,6
1998,10,35,Boer inte,3
1998,10,51,Boer inte,9
1998,10,53,Boer inte,1
1998,10,55,Boer inte,13
1998,10,73,Boer inte,5
1998,10,75,Boer inte,4
1998,10,77,Boer inte,2
1998,11,13,Boer inte,1
1998,11,17,Boer inte,1
1998,11,37,Boer inte,5
1998,12,15,Boer inte,10
1998,12,17,Boer inte,4
1998,12,31,Boer inte,10
1998,12,33,Boer inte,8
1998,12,35,Boer inte,21
1998,12,37,Boer inte,7
1998,12,51,Boer inte,10
1998,12,53,Boer inte,10
1998,12,57,Boer inte,15
1998,12,71,Boer inte,1
1998,12,75,Boer inte,8
1998,12,77,Boer inte,1
1998,13,13,Boer inte,2
1998,13,15,Boer inte,1
1998,13,17,Boer inte,2
1998,13,33,Boer inte,6
1998,13,37,Boer inte,5
1998,14,35,Boer inte,2
1998,15,37,Boer inte,3
1998,15,77,Boer inte,2
1998,16,11,Boer inte,1
1998,16,15,Boer inte,2
1998,16,17,Boer inte,17
1998,16,33,Boer inte,4
1998,16,37,Boer inte,1
1998,16,51,Boer inte,18
1998,16,53,Boer inte,16
1998,16,55,Boer inte,10
1998,16,57,Boer inte,4
1998,16,71,Boer inte,7
1998,16,75,Boer inte,1
1998,16,77,Boer inte,17
1998,17,13,Boer inte,1
1998,17,37,Boer inte,7
1998,17,77,Boer inte,1
1998,18,17,Boer inte,2
1998,18,37,Boer inte,4
1998,18,51,Boer inte,2
1998,18,55,Boer inte,14
1998,18,57,Boer inte,1
1998,18,73,Boer inte,4
1998,18,75,Boer inte,19
1998,18,77,Boer inte,1
1998,19,11,Boer inte,3
1998,19,13,Boer inte,3
1998,19,15,Boer inte,12
1998,19,17,Boer inte,13
1998,19,31,Boer inte,1
1998,19,33,Boer inte,4
1998,19,35,Boer inte,11
1998,19,37,Boer inte,14
1998,19,51,Boer inte,1
1998,19,53,Boer inte,12
1998,19,55,Boer inte,7
1998,19,77,Boer inte,6
1998,20,13,Boer inte,1
1998,20,17,Boer inte,2
1998,20,33,Boer inte,1
1998,20,37,Boer inte,5
1998,20,53,Boer inte,1
1998,20,55,Boer inte,3
1998,20,57,Boer inte,4
1998,20,71,Boer inte,1
1998,21,11,Boer inte,4
1998,21,13,Boer inte,1
1998,21,15,Boer inte,11
1998,21,17,Boer inte,14
1998,21,33,Boer inte,3
1998,21,57,Boer inte,3
1998,21,73,Boer inte,2
1998,21,77,Boer inte,1
1998,22,11,Boer inte,5
1998,22,13,Boer inte,5
1998,22,17,Boer inte,6
1998,22,31,Boer inte,1
1998,22,57,Boer inte,1
1998,22,71,Boer inte,6
1998,22,73,Boer inte,4
1998,22,77,Boer inte,4
1998,23,13,Boer inte,3
1998,23,15,Boer inte,8
1998,23,17,Boer inte,1
1998,23,31,Boer inte,4
1998,23,33,Boer inte,15
1998,23,35,Boer inte,15
1998,23,37,Boer inte,13
1998,23,53,Boer inte,13
1998,23,55,Boer inte,3
1998,23,57,Boer inte,16
1998,23,71,Boer inte,1
1998,24,57,Boer inte,5
1998,24,73,Boer inte,1
1998,24,77,Boer inte,1
1998,1,15,Boer torr,4
1998,1,33,Boer torr,4
1998,1,37,Boer torr,5
1998,1,53,Boer torr,1
1998,1,71,Boer torr,7
1998,1,73,Boer torr,1
1998,1,75,Boer torr,4
1998,2,13,Boer torr,2
1998,2,15,Boer torr,1
1998,2,31,Boer torr,1
1998,3,55,Boer torr,3
1998,4,37,Boer torr,1
1998,5,11,Boer torr,1
1998,5,13,Boer torr,2
1998,5,37,Boer torr,2
1998,6,37,Boer torr,7
1998,8,13,Boer torr,3
1998,8,15,Boer torr,30
1998,8,17,Boer torr,1
1998,8,33,Boer torr,3
1998,8,35,Boer torr,3
1998,8,37,Boer torr,9
1998,8,57,Boer torr,2
1998,8,73,Boer torr,1
1998,8,75,Boer torr,1
1998,8,77,Boer torr,5
1998,9,13,Boer torr,1
1998,9,33,Boer torr,1
1998,10,17,Boer torr,7
1998,11,13,Boer torr,1
1998,12,11,Boer torr,7
1998,12,13,Boer torr,2
1998,12,15,Boer torr,7
1998,12,31,Boer torr,3
1998,12,51,Boer torr,1
1998,12,77,Boer torr,9
1998,13,55,Boer torr,6
1998,16,37,Boer torr,3
1998,19,57,Boer torr,8
1998,23,13,Boer torr,11
1998,24,11,Boer torr,1
1998,1,17,Bout aris,2
1998,3,37,Bout aris,2
1998,4,15,Bout aris,1
1998,5,13,Bout aris,2
1998,5,33,Bout aris,1
1998,5,37,Bout aris,2
1998,5,51,Bout aris,3
1998,5,53,Bout aris,2
1998,6,37,Bout aris,1
1998,8,57,Bout aris,4
1998,8,77,Bout aris,2
1998,10,31,Bout aris,3
1998,10,35,Bout aris,8
1998,10,53,Bout aris,4
1998,10,55,Bout aris,1
1998,11,13,Bout aris,1
1998,12,37,Bout aris,1
1998,12,75,Bout aris,1
1998,16,17,Bout aris,2
1998,16,31,Bout aris,21
1998,18,51,Bout aris,1
1998,19,11,Bout aris,4
1998,19,13,Bout aris,1
1998,21,31,Bout aris,9
1998,22,73,Bout aris,2
1998,24,11,Bout aris,1
1998,3,71,Bout barb,1
1998,4,71,Bout barb,1
1998,5,13,Bout barb,1
1998,7,35,Bout barb,1
1998,8,15,Bout barb,4
1998,8,31,Bout barb,7
1998,8,35,Bout barb,7
1998,8,53,Bout barb,3
1998,8,73,Bout barb,1
1998,8,75,Bout barb,1
1998,9,15,Bout barb,3
1998,9,33,Bout barb,1
1998,9,77,Bout barb,1
1998,10,17,Bout barb,2
1998,10,35,Bout barb,1
1998,10,37,Bout barb,6
1998,10,55,Bout barb,3
1998,20,11,Bout barb,2
1998,20,55,Bout barb,2
1998,20,57,Bout barb,7
1998,20,73,Bout barb,1
1998,20,75,Bout barb,15
1998,5,57,Chen frem,1
1998,5,57,Chen frem,1
1998,5,71,Chen frem,1
1998,5,71,Chen frem,1
1998,5,73,Chen frem,5
1998,5,73,Chen frem,5
1998,5,75,Chen frem,1
1998,5,75,Chen frem,1
1998,6,55,Chen frem,1
1998,6,55,Chen frem,1
1998,17,13,Chen frem,1
1998,17,13,Chen frem,1
1998,1,15,Crot pumi,1
1998,1,75,Crot pumi,1
1998,2,11,Crot pumi,1
1998,2,31,Crot pumi,1
1998,10,73,Crot pumi,1
1998,11,11,Crot pumi,1
1998,12,77,Crot pumi,1
1998,16,33,Crot pumi,2
1998,19,17,Crot pumi,1
1998,19,33,Crot pumi,1
1998,19,35,Crot pumi,3
1998,19,77,Crot pumi,6
1998,22,17,Crot pumi,1
1998,23,37,Crot pumi,3
1998,23,53,Crot pumi,1
1998,24,57,Crot pumi,1
1998,1,11,Dale brac,1
1998,1,11,Dale brac,1
1998,1,15,Dale brac,1
1998,1,15,Dale brac,1
1998,2,75,Dale brac,5
1998,2,75,Dale brac,5
1998,3,17,Dale brac,1
1998,3,17,Dale brac,1
1998,3,31,Dale brac,1
1998,3,31,Dale brac,1
1998,3,37,Dale brac,1
1998,3,37,Dale brac,1
1998,3,51,Dale brac,8
1998,3,51,Dale brac,8
1998,3,53,Dale brac,3
1998,3,53,Dale brac,3
1998,3,55,Dale brac,7
1998,3,55,Dale brac,7
1998,3,57,Dale brac,2
1998,3,57,Dale brac,2
1998,3,75,Dale brac,6
1998,3,75,Dale brac,6
1998,4,13,Dale brac,1
1998,4,13,Dale brac,1
1998,4,53,Dale brac,3
1998,4,53,Dale brac,3
1998,5,11,Dale brac,2
1998,5,11,Dale brac,2
1998,5,33,Dale brac,1
1998,5,33,Dale brac,1
1998,6,17,Dale brac,1
1998,6,17,Dale brac,1
1998,7,17,Dale brac,1
1998,7,17,Dale brac,1
1998,7,31,Dale brac,3
1998,7,31,Dale brac,3
1998,7,35,Dale brac,15
1998,7,35,Dale brac,15
1998,7,37,Dale brac,1
1998,7,37,Dale brac,1
1998,7,73,Dale brac,2
1998,7,73,Dale brac,2
1998,10,11,Dale brac,14
1998,10,11,Dale brac,14
1998,10,13,Dale brac,28
1998,10,13,Dale brac,28
1998,10,15,Dale brac,4
1998,10,15,Dale brac,4
1998,10,17,Dale brac,24
1998,10,17,Dale brac,24
1998,10,31,Dale brac,7
1998,10,31,Dale brac,7
1998,10,33,Dale brac,19
1998,10,33,Dale brac,19
1998,10,35,Dale brac,5
1998,10,35,Dale brac,5
1998,10,37,Dale brac,5
1998,10,37,Dale brac,5
1998,10,51,Dale brac,21
1998,10,51,Dale brac,21
1998,10,53,Dale brac,78
1998,10,53,Dale brac,78
1998,10,55,Dale brac,9
1998,10,55,Dale brac,9
1998,10,57,Dale brac,1
1998,10,57,Dale brac,1
1998,10,71,Dale brac,4
1998,10,71,Dale brac,4
1998,10,73,Dale brac,7
1998,10,73,Dale brac,7
1998,10,75,Dale brac,1
1998,10,75,Dale brac,1
1998,11,13,Dale brac,2
1998,11,13,Dale brac,2
1998,13,37,Dale brac,2
1998,13,37,Dale brac,2
1998,15,51,Dale brac,1
1998,15,51,Dale brac,1
1998,19,11,Dale brac,1
1998,19,11,Dale brac,1
1998,19,17,Dale brac,1
1998,19,17,Dale brac,1
1998,19,33,Dale brac,2
1998,19,33,Dale brac,2
1998,19,35,Dale brac,3
1998,19,35,Dale brac,3
1998,21,57,Dale brac,2
1998,21,57,Dale brac,2
1998,22,17,Dale brac,1
1998,22,17,Dale brac,1
1998,22,31,Dale brac,1
1998,22,31,Dale brac,1
1998,22,55,Dale brac,1
1998,22,55,Dale brac,1
1998,22,71,Dale brac,4
1998,22,71,Dale brac,4
1998,22,73,Dale brac,2
1998,22,73,Dale brac,2
1998,22,77,Dale brac,2
1998,22,77,Dale brac,2
1998,23,13,Dale brac,2
1998,23,13,Dale brac,2
1998,23,15,Dale brac,2
1998,23,15,Dale brac,2
1998,23,17,Dale brac,4
1998,23,17,Dale brac,4
1998,23,33,Dale brac,1
1998,23,33,Dale brac,1
1998,23,35,Dale brac,2
1998,23,35,Dale brac,2
1998,23,37,Dale brac,4
1998,23,37,Dale brac,4
1998,23,53,Dale brac,4
1998,23,53,Dale brac,4
1998,23,55,Dale brac,2
1998,23,55,Dale brac,2
1998,23,57,Dale brac,3
1998,23,57,Dale brac,3
1998,23,71,Dale brac,28
1998,23,71,Dale brac,28
1998,23,73,Dale brac,2
1998,23,73,Dale brac,2
1998,23,77,Dale brac,2
1998,23,77,Dale brac,2
1998,1,11,Erio aber,1
1998,1,11,Erio aber,1
1998,1,33,Erio aber,1
1998,1,33,Erio aber,1
1998,1,35,Erio aber,2
1998,1,35,Erio aber,2
1998,1,37,Erio aber,2
1998,1,37,Erio aber,2
1998,1,53,Erio aber,7
1998,1,53,Erio aber,7
1998,1,57,Erio aber,8
1998,1,57,Erio aber,8
1998,1,73,Erio aber,1
1998,1,73,Erio aber,1
1998,1,75,Erio aber,5
1998,1,75,Erio aber,5
1998,1,77,Erio aber,2
1998,1,77,Erio aber,2
1998,2,11,Erio aber,2
1998,2,11,Erio aber,2
1998,2,15,Erio aber,2
1998,2,15,Erio aber,2
1998,2,17,Erio aber,7
1998,2,17,Erio aber,7
1998,2,31,Erio aber,2
1998,2,31,Erio aber,2
1998,2,33,Erio aber,4
1998,2,33,Erio aber,4
1998,2,35,Erio aber,3
1998,2,35,Erio aber,3
1998,2,53,Erio aber,1
1998,2,53,Erio aber,1
1998,2,55,Erio aber,3
1998,2,55,Erio aber,3
1998,2,57,Erio aber,1
1998,2,57,Erio aber,1
1998,2,75,Erio aber,5
1998,2,75,Erio aber,5
1998,3,13,Erio aber,2
1998,3,13,Erio aber,2
1998,3,15,Erio aber,3
1998,3,15,Erio aber,3
1998,3,17,Erio aber,1
1998,3,17,Erio aber,1
1998,3,33,Erio aber,4
1998,3,33,Erio aber,4
1998,3,35,Erio aber,2
1998,3,35,Erio aber,2
1998,3,37,Erio aber,1
1998,3,37,Erio aber,1
1998,3,57,Erio aber,8
1998,3,57,Erio aber,8
1998,3,71,Erio aber,2
1998,3,71,Erio aber,2
1998,3,73,Erio aber,1
1998,3,73,Erio aber,1
1998,4,11,Erio aber,3
1998,4,11,Erio aber,3
1998,4,13,Erio aber,1
1998,4,13,Erio aber,1
1998,4,15,Erio aber,1
1998,4,15,Erio aber,1
1998,4,31,Erio aber,12
1998,4,31,Erio aber,12
1998,4,33,Erio aber,12
1998,4,33,Erio aber,12
1998,4,37,Erio aber,6
1998,4,37,Erio aber,6
1998,4,51,Erio aber,4
1998,4,51,Erio aber,4
1998,4,53,Erio aber,5
1998,4,53,Erio aber,5
1998,4,55,Erio aber,6
1998,4,55,Erio aber,6
1998,4,73,Erio aber,9
1998,4,73,Erio aber,9
1998,4,75,Erio aber,12
1998,4,75,Erio aber,12
1998,4,77,Erio aber,6
1998,4,77,Erio aber,6
1998,5,11,Erio aber,3
1998,5,11,Erio aber,3
1998,5,15,Erio aber,1
1998,5,15,Erio aber,1
1998,5,31,Erio aber,2
1998,5,31,Erio aber,2
1998,5,35,Erio aber,1
1998,5,35,Erio aber,1
1998,5,37,Erio aber,4
1998,5,37,Erio aber,4
1998,5,53,Erio aber,9
1998,5,53,Erio aber,9
1998,5,57,Erio aber,4
1998,5,57,Erio aber,4
1998,5,71,Erio aber,2
1998,5,71,Erio aber,2
1998,5,77,Erio aber,1
1998,5,77,Erio aber,1
1998,6,13,Erio aber,1
1998,6,13,Erio aber,1
1998,6,31,Erio aber,2
1998,6,31,Erio aber,2
1998,6,33,Erio aber,1
1998,6,33,Erio aber,1
1998,6,77,Erio aber,2
1998,6,77,Erio aber,2
1998,7,17,Erio aber,1
1998,7,17,Erio aber,1
1998,7,35,Erio aber,1
1998,7,35,Erio aber,1
1998,7,55,Erio aber,2
1998,7,55,Erio aber,2
1998,8,17,Erio aber,3
1998,8,17,Erio aber,3
1998,8,31,Erio aber,9
1998,8,31,Erio aber,9
1998,8,33,Erio aber,14
1998,8,33,Erio aber,14
1998,8,35,Erio aber,3
1998,8,35,Erio aber,3
1998,8,53,Erio aber,4
1998,8,53,Erio aber,4
1998,8,55,Erio aber,3
1998,8,55,Erio aber,3
1998,8,57,Erio aber,1
1998,8,57,Erio aber,1
1998,8,71,Erio aber,2
1998,8,71,Erio aber,2
1998,8,73,Erio aber,12
1998,8,73,Erio aber,12
1998,8,75,Erio aber,1
1998,8,75,Erio aber,1
1998,9,11,Erio aber,3
1998,9,11,Erio aber,3
1998,9,13,Erio aber,1
1998,9,13,Erio aber,1
1998,9,17,Erio aber,3
1998,9,17,Erio aber,3
1998,9,35,Erio aber,1
1998,9,35,Erio aber,1
1998,9,37,Erio aber,2
1998,9,37,Erio aber,2
1998,9,51,Erio aber,2
1998,9,51,Erio aber,2
1998,10,11,Erio aber,3
1998,10,11,Erio aber,3
1998,10,13,Erio aber,13
1998,10,13,Erio aber,13
1998,10,15,Erio aber,2
1998,10,15,Erio aber,2
1998,10,17,Erio aber,9
1998,10,17,Erio aber,9
1998,10,31,Erio aber,4
1998,10,31,Erio aber,4
1998,10,33,Erio aber,2
1998,10,33,Erio aber,2
1998,10,35,Erio aber,15
1998,10,35,Erio aber,15
1998,10,37,Erio aber,9
1998,10,37,Erio aber,9
1998,10,51,Erio aber,4
1998,10,51,Erio aber,4
1998,10,55,Erio aber,7
1998,10,55,Erio aber,7
1998,10,57,Erio aber,2
1998,10,57,Erio aber,2
1998,10,71,Erio aber,5
1998,10,71,Erio aber,5
1998,10,73,Erio aber,3
1998,10,73,Erio aber,3
1998,10,75,Erio aber,4
1998,10,75,Erio aber,4
1998,10,77,Erio aber,5
1998,10,77,Erio aber,5
1998,11,11,Erio aber,7
1998,11,11,Erio aber,7
1998,11,13,Erio aber,1
1998,11,13,Erio aber,1
1998,11,31,Erio aber,7
1998,11,31,Erio aber,7
1998,11,33,Erio aber,3
1998,11,33,Erio aber,3
1998,11,35,Erio aber,1
1998,11,35,Erio aber,1
1998,11,53,Erio aber,3
1998,11,53,Erio aber,3
1998,11,55,Erio aber,1
1998,11,55,Erio aber,1
1998,11,57,Erio aber,1
1998,11,57,Erio aber,1
1998,11,71,Erio aber,1
1998,11,71,Erio aber,1
1998,11,73,Erio aber,4
1998,11,73,Erio aber,4
1998,12,11,Erio aber,3
1998,12,11,Erio aber,3
1998,12,13,Erio aber,2
1998,12,13,Erio aber,2
1998,12,31,Erio aber,7
1998,12,31,Erio aber,7
1998,12,71,Erio aber,2
1998,12,71,Erio aber,2
1998,12,77,Erio aber,1
1998,12,77,Erio aber,1
1998,13,11,Erio aber,5
1998,13,11,Erio aber,5
1998,13,13,Erio aber,9
1998,13,13,Erio aber,9
1998,13,15,Erio aber,1
1998,13,15,Erio aber,1
1998,13,17,Erio aber,8
1998,13,17,Erio aber,8
1998,13,31,Erio aber,1
1998,13,31,Erio aber,1
1998,13,33,Erio aber,3
1998,13,33,Erio aber,3
1998,13,35,Erio aber,1
1998,13,35,Erio aber,1
1998,13,53,Erio aber,1
1998,13,53,Erio aber,1
1998,13,71,Erio aber,2
1998,13,71,Erio aber,2
1998,14,11,Erio aber,4
1998,14,11,Erio aber,4
1998,14,13,Erio aber,4
1998,14,13,Erio aber,4
1998,14,15,Erio aber,2
1998,14,15,Erio aber,2
1998,14,33,Erio aber,1
1998,14,33,Erio aber,1
1998,14,35,Erio aber,1
1998,14,35,Erio aber,1
1998,14,51,Erio aber,1
1998,14,51,Erio aber,1
1998,14,55,Erio aber,1
1998,14,55,Erio aber,1
1998,14,57,Erio aber,5
1998,14,57,Erio aber,5
1998,14,73,Erio aber,2
1998,14,73,Erio aber,2
1998,14,75,Erio aber,2
1998,14,75,Erio aber,2
1998,14,77,Erio aber,7
1998,14,77,Erio aber,7
1998,15,11,Erio aber,10
1998,15,11,Erio aber,10
1998,15,31,Erio aber,2
1998,15,31,Erio aber,2
1998,15,35,Erio aber,5
1998,15,35,Erio aber,5
1998,15,37,Erio aber,2
1998,15,37,Erio aber,2
1998,15,51,Erio aber,1
1998,15,51,Erio aber,1
1998,15,53,Erio aber,4
1998,15,53,Erio aber,4
1998,15,55,Erio aber,5
1998,15,55,Erio aber,5
1998,15,57,Erio aber,6
1998,15,57,Erio aber,6
1998,15,71,Erio aber,3
1998,15,71,Erio aber,3
1998,15,73,Erio aber,4
1998,15,73,Erio aber,4
1998,15,75,Erio aber,1
1998,15,75,Erio aber,1
1998,16,11,Erio aber,1
1998,16,11,Erio aber,1
1998,16,31,Erio aber,1
1998,16,31,Erio aber,1
1998,16,37,Erio aber,1
1998,16,37,Erio aber,1
1998,16,75,Erio aber,1
1998,16,75,Erio aber,1
1998,17,11,Erio aber,10
1998,17,11,Erio aber,10
1998,17,13,Erio aber,1
1998,17,13,Erio aber,1
1998,17,15,Erio aber,8
1998,17,15,Erio aber,8
1998,17,17,Erio aber,5
1998,17,17,Erio aber,5
